offline_datapoint_8 1631555046 9711,598
offline_datapoint_22 1631555048 222609408,000
offline_datapoint_1 1631555046 0,333
offline_datapoint_21 1631555048 8765714432,000
offline_datapoint_7 1631555048 9894699008,000
offline_datapoint_6 1631555046 0,130
offline_datapoint_12 1631555046 5,623
offline_datapoint_25 1631555046 2,015
offline_datapoint_13 1631555046 5099,562
offline_datapoint_19 1631555048 0,000
offline_datapoint_0 1631555046 7285,279
offline_datapoint_16 1631555046 548,093
offline_datapoint_29 1631555046 0,436
offline_datapoint_17 1631555046 22,962
offline_datapoint_10 1631555046 99,194
offline_datapoint_30 1631555046 0,666
offline_datapoint_23 1631555046 13044,870
offline_datapoint_4 1631555046 0,004
offline_datapoint_11 1631555050 32628,000
offline_datapoint_5 1631555050 3680,000
offline_datapoint_18 1631555048 58,667
offline_datapoint_27 1631555050 389976064,000
offline_datapoint_14 1631555050 361144320,000
offline_datapoint_3 1631555050 12220850176,000
offline_datapoint_9 1631555050 222973952,000
offline_datapoint_26 1631555050 1375,000
offline_datapoint_20 1631555048 4,344
offline_datapoint_8 1631555048 12253,207
offline_datapoint_22 1631555050 222973952,000
offline_datapoint_1 1631555048 0,334
offline_datapoint_21 1631555050 8766541824,000
offline_datapoint_7 1631555050 9895346176,000
offline_datapoint_6 1631555048 0,131
offline_datapoint_12 1631555048 6,873
offline_datapoint_25 1631555048 2,806
offline_datapoint_13 1631555048 5438,110
offline_datapoint_19 1631555050 0,000
offline_datapoint_0 1631555048 7778,419
offline_datapoint_16 1631555048 610,806
offline_datapoint_29 1631555048 0,217
offline_datapoint_17 1631555048 6,014
offline_datapoint_10 1631555048 99,616
offline_datapoint_30 1631555048 0,668
offline_datapoint_23 1631555048 8988,444
offline_datapoint_4 1631555049 0,002
offline_datapoint_11 1631555053 32628,000
offline_datapoint_5 1631555053 3682,000
offline_datapoint_18 1631555051 58,678
offline_datapoint_27 1631555053 389980160,000
offline_datapoint_14 1631555053 361144320,000
offline_datapoint_3 1631555053 12223188992,000
offline_datapoint_9 1631555053 222969856,000
offline_datapoint_26 1631555053 1373,000
offline_datapoint_20 1631555051 4,993
offline_datapoint_8 1631555051 17822,958
offline_datapoint_22 1631555053 222969856,000
offline_datapoint_1 1631555051 0,666
offline_datapoint_21 1631555053 8767496192,000
offline_datapoint_7 1631555053 9897996288,000
offline_datapoint_6 1631555051 0,000
offline_datapoint_12 1631555051 9,370
offline_datapoint_25 1631555051 3,381
offline_datapoint_13 1631555051 6108,864
offline_datapoint_19 1631555053 0,000
offline_datapoint_0 1631555051 8707,928
offline_datapoint_16 1631555051 881,112
offline_datapoint_29 1631555051 0,228
offline_datapoint_17 1631555051 5,326
offline_datapoint_10 1631555051 99,671
offline_datapoint_30 1631555051 0,000
offline_datapoint_23 1631555051 7904,000
offline_datapoint_4 1631555051 0,002
offline_datapoint_11 1631555056 32628,000
offline_datapoint_5 1631555056 3679,000
offline_datapoint_18 1631555054 58,667
offline_datapoint_27 1631555056 389980160,000
offline_datapoint_14 1631555056 361144320,000
offline_datapoint_3 1631555056 12220891136,000
offline_datapoint_9 1631555056 222978048,000
offline_datapoint_26 1631555056 1367,000
offline_datapoint_20 1631555054 0,000
offline_datapoint_8 1631555054 12044,208
offline_datapoint_22 1631555056 222978048,000
offline_datapoint_1 1631555054 0,000
offline_datapoint_21 1631555056 8766660608,000
offline_datapoint_7 1631555056 9897132032,000
offline_datapoint_6 1631555054 0,000
offline_datapoint_12 1631555054 7,957
offline_datapoint_25 1631555054 3,789
offline_datapoint_13 1631555054 5225,110
offline_datapoint_19 1631555056 0,000
offline_datapoint_0 1631555054 7539,169
offline_datapoint_16 1631555054 571,240
offline_datapoint_29 1631555054 0,225
offline_datapoint_17 1631555054 6,689
offline_datapoint_10 1631555054 99,541
offline_datapoint_30 1631555054 0,000
offline_datapoint_23 1631555054 13440,000
offline_datapoint_4 1631555054 0,002
offline_datapoint_11 1631555059 32628,000
offline_datapoint_5 1631555059 3677,000
offline_datapoint_18 1631555057 58,667
offline_datapoint_27 1631555059 389980160,000
offline_datapoint_14 1631555059 361144320,000
offline_datapoint_3 1631555059 12220968960,000
offline_datapoint_9 1631555059 223080448,000
offline_datapoint_26 1631555059 1373,000
offline_datapoint_20 1631555057 0,333
offline_datapoint_8 1631555057 13674,388
offline_datapoint_22 1631555059 223080448,000
offline_datapoint_1 1631555057 0,333
offline_datapoint_21 1631555059 8765968384,000
offline_datapoint_7 1631555059 9896030208,000
offline_datapoint_6 1631555057 0,065
offline_datapoint_12 1631555057 7,589
offline_datapoint_25 1631555057 2,991
offline_datapoint_13 1631555057 5735,538
offline_datapoint_19 1631555059 0,000
offline_datapoint_0 1631555057 8239,529
offline_datapoint_16 1631555057 672,948
offline_datapoint_29 1631555057 0,241
offline_datapoint_17 1631555057 5,994
offline_datapoint_10 1631555057 99,606
offline_datapoint_30 1631555057 0,000
offline_datapoint_23 1631555057 24689,778
offline_datapoint_4 1631555057 0,002
offline_datapoint_11 1631555062 32628,000
offline_datapoint_5 1631555062 3678,000
offline_datapoint_18 1631555060 58,664
offline_datapoint_27 1631555062 389980160,000
offline_datapoint_14 1631555062 361144320,000
offline_datapoint_3 1631555062 12220186624,000
offline_datapoint_9 1631555062 222949376,000
offline_datapoint_26 1631555062 1375,000
offline_datapoint_20 1631555060 2,662
offline_datapoint_8 1631555060 13630,138
offline_datapoint_22 1631555062 222949376,000
offline_datapoint_1 1631555060 0,333
offline_datapoint_21 1631555062 8766042112,000
offline_datapoint_7 1631555062 9896505344,000
offline_datapoint_6 1631555060 0,065
offline_datapoint_12 1631555060 8,354
offline_datapoint_25 1631555060 3,705
offline_datapoint_13 1631555060 5483,668
offline_datapoint_19 1631555062 0,000
offline_datapoint_0 1631555060 7857,961
offline_datapoint_16 1631555060 742,403
offline_datapoint_29 1631555060 0,403
offline_datapoint_17 1631555060 18,635
offline_datapoint_10 1631555060 99,493
offline_datapoint_30 1631555060 1,997
offline_datapoint_23 1631555060 8365,714
offline_datapoint_4 1631555060 0,004
offline_datapoint_11 1631555065 32628,000
offline_datapoint_5 1631555065 3672,000
offline_datapoint_18 1631555063 58,661
offline_datapoint_27 1631555065 389980160,000
offline_datapoint_14 1631555065 361144320,000
offline_datapoint_3 1631555065 12219580416,000
offline_datapoint_9 1631555065 223035392,000
offline_datapoint_26 1631555065 1371,000
offline_datapoint_20 1631555063 0,000
offline_datapoint_8 1631555063 8123,634
offline_datapoint_22 1631555065 223035392,000
offline_datapoint_1 1631555063 0,000
offline_datapoint_21 1631555065 8765489152,000
offline_datapoint_7 1631555065 9896026112,000
offline_datapoint_6 1631555063 0,130
offline_datapoint_12 1631555063 6,377
offline_datapoint_25 1631555063 3,716
offline_datapoint_13 1631555063 4832,786
offline_datapoint_19 1631555065 0,000
offline_datapoint_0 1631555063 6965,928
offline_datapoint_16 1631555063 449,996
offline_datapoint_29 1631555063 0,161
offline_datapoint_17 1631555063 7,010
offline_datapoint_10 1631555063 99,773
offline_datapoint_30 1631555063 0,000
offline_datapoint_23 1631555063 5997,714
offline_datapoint_4 1631555063 0,002
offline_datapoint_11 1631555068 32628,000
offline_datapoint_5 1631555068 3670,000
offline_datapoint_18 1631555066 58,654
offline_datapoint_27 1631555068 389980160,000
offline_datapoint_14 1631555068 361144320,000
offline_datapoint_3 1631555068 12218093568,000
offline_datapoint_9 1631555068 223068160,000
offline_datapoint_26 1631555068 1371,000
offline_datapoint_20 1631555066 0,000
offline_datapoint_8 1631555066 9228,861
offline_datapoint_22 1631555068 223068160,000
offline_datapoint_1 1631555066 0,000
offline_datapoint_21 1631555068 8763535360,000
offline_datapoint_7 1631555068 9884811264,000
offline_datapoint_6 1631555066 0,000
offline_datapoint_12 1631555066 6,239
offline_datapoint_25 1631555066 2,539
offline_datapoint_13 1631555066 4898,498
offline_datapoint_19 1631555068 0,000
offline_datapoint_0 1631555066 7033,339
offline_datapoint_16 1631555066 477,447
offline_datapoint_29 1631555066 0,202
offline_datapoint_17 1631555066 6,001
offline_datapoint_10 1631555066 99,551
offline_datapoint_30 1631555066 0,000
offline_datapoint_23 1631555066 13198,222
offline_datapoint_4 1631555066 0,002
offline_datapoint_11 1631555071 32628,000
offline_datapoint_5 1631555071 3662,000
offline_datapoint_18 1631555069 58,572
offline_datapoint_27 1631555071 389988352,000
offline_datapoint_14 1631555071 361144320,000
offline_datapoint_3 1631555071 12201029632,000
offline_datapoint_9 1631555071 223391744,000
offline_datapoint_26 1631555071 1392,000
offline_datapoint_20 1631555069 9,000
offline_datapoint_8 1631555069 16074,216
offline_datapoint_22 1631555071 223391744,000
offline_datapoint_1 1631555069 1,333
offline_datapoint_21 1631555071 8746356736,000
offline_datapoint_7 1631555071 9875120128,000
offline_datapoint_6 1631555069 0,000
offline_datapoint_12 1631555069 7,350
offline_datapoint_25 1631555069 2,735
offline_datapoint_13 1631555069 6162,339
offline_datapoint_19 1631555071 0,000
offline_datapoint_0 1631555069 8717,479
offline_datapoint_16 1631555069 1062,725
offline_datapoint_29 1631555069 0,633
offline_datapoint_17 1631555069 15,001
offline_datapoint_10 1631555069 98,558
offline_datapoint_30 1631555069 0,000
offline_datapoint_23 1631555069 15872,000
offline_datapoint_4 1631555069 0,006
offline_datapoint_11 1631555074 32628,000
offline_datapoint_5 1631555074 3670,000
offline_datapoint_18 1631555072 58,586
offline_datapoint_27 1631555074 389992448,000
offline_datapoint_14 1631555074 361144320,000
offline_datapoint_3 1631555074 12203986944,000
offline_datapoint_9 1631555074 223563776,000
offline_datapoint_26 1631555074 1391,000
offline_datapoint_20 1631555072 0,333
offline_datapoint_8 1631555072 9924,074
offline_datapoint_22 1631555074 223563776,000
offline_datapoint_1 1631555072 0,333
offline_datapoint_21 1631555074 8750047232,000
offline_datapoint_7 1631555074 9876152320,000
offline_datapoint_6 1631555072 0,065
offline_datapoint_12 1631555072 6,960
offline_datapoint_25 1631555072 2,794
offline_datapoint_13 1631555072 5478,344
offline_datapoint_19 1631555074 0,000
offline_datapoint_0 1631555072 7859,510
offline_datapoint_16 1631555072 675,107
offline_datapoint_29 1631555072 0,280
offline_datapoint_17 1631555072 7,316
offline_datapoint_10 1631555072 99,456
offline_datapoint_30 1631555072 0,000
offline_datapoint_23 1631555072 10775,273
offline_datapoint_4 1631555072 0,003
offline_datapoint_11 1631555077 32628,000
offline_datapoint_5 1631555077 3663,000
offline_datapoint_18 1631555075 58,595
offline_datapoint_27 1631555077 389996544,000
offline_datapoint_14 1631555077 361144320,000
offline_datapoint_3 1631555077 12205965312,000
offline_datapoint_9 1631555077 223043584,000
offline_datapoint_26 1631555077 1390,000
offline_datapoint_20 1631555075 0,000
offline_datapoint_8 1631555075 13606,837
offline_datapoint_22 1631555077 223043584,000
offline_datapoint_1 1631555075 0,000
offline_datapoint_21 1631555077 8751939584,000
offline_datapoint_7 1631555077 9884106752,000
offline_datapoint_6 1631555075 0,000
offline_datapoint_12 1631555075 7,454
offline_datapoint_25 1631555075 3,587
offline_datapoint_13 1631555075 5551,269
offline_datapoint_19 1631555077 0,000
offline_datapoint_0 1631555075 7699,576
offline_datapoint_16 1631555075 619,145
offline_datapoint_29 1631555075 0,324
offline_datapoint_17 1631555075 8,015
offline_datapoint_10 1631555075 99,635
offline_datapoint_30 1631555075 0,000
offline_datapoint_23 1631555075 10581,333
offline_datapoint_4 1631555075 0,003
offline_datapoint_11 1631555080 32628,000
offline_datapoint_5 1631555080 3671,000
offline_datapoint_18 1631555078 58,599
offline_datapoint_27 1631555080 389996544,000
offline_datapoint_14 1631555080 361144320,000
offline_datapoint_3 1631555080 12206690304,000
offline_datapoint_9 1631555080 223436800,000
offline_datapoint_26 1631555080 1382,000
offline_datapoint_20 1631555078 0,000
offline_datapoint_8 1631555078 17541,194
offline_datapoint_22 1631555080 223436800,000
offline_datapoint_1 1631555078 0,000
offline_datapoint_21 1631555080 8752287744,000
offline_datapoint_7 1631555080 9884557312,000
offline_datapoint_6 1631555078 0,065
offline_datapoint_12 1631555078 10,447
offline_datapoint_25 1631555078 4,227
offline_datapoint_13 1631555078 6247,489
offline_datapoint_19 1631555080 0,000
offline_datapoint_0 1631555078 8766,934
offline_datapoint_16 1631555078 794,965
offline_datapoint_29 1631555078 0,189
offline_datapoint_17 1631555078 5,329
offline_datapoint_10 1631555078 99,636
offline_datapoint_30 1631555078 0,000
offline_datapoint_23 1631555078 6368,000
offline_datapoint_4 1631555078 0,002
offline_datapoint_11 1631555083 32628,000
offline_datapoint_5 1631555083 3670,000
offline_datapoint_18 1631555081 58,594
offline_datapoint_27 1631555083 389996544,000
offline_datapoint_14 1631555083 361144320,000
offline_datapoint_3 1631555083 12205625344,000
offline_datapoint_9 1631555083 223465472,000
offline_datapoint_26 1631555083 1382,000
offline_datapoint_20 1631555082 0,000
offline_datapoint_8 1631555082 9753,570
offline_datapoint_22 1631555083 223465472,000
offline_datapoint_1 1631555082 0,000
offline_datapoint_21 1631555083 8751730688,000
offline_datapoint_7 1631555083 9884135424,000
offline_datapoint_6 1631555082 0,000
offline_datapoint_12 1631555082 4,815
offline_datapoint_25 1631555082 2,088
offline_datapoint_13 1631555082 4998,671
offline_datapoint_19 1631555083 0,000
offline_datapoint_0 1631555082 7093,111
offline_datapoint_16 1631555082 514,260
offline_datapoint_29 1631555082 0,179
offline_datapoint_17 1631555082 6,679
offline_datapoint_10 1631555082 99,522
offline_datapoint_30 1631555082 0,000
offline_datapoint_23 1631555082 18918,400
offline_datapoint_4 1631555082 0,002
offline_datapoint_11 1631555086 32628,000
offline_datapoint_5 1631555086 3664,000
offline_datapoint_18 1631555084 58,595
offline_datapoint_27 1631555086 389988352,000
offline_datapoint_14 1631555086 361144320,000
offline_datapoint_3 1631555086 12205772800,000
offline_datapoint_9 1631555086 223473664,000
offline_datapoint_26 1631555086 1389,000
offline_datapoint_20 1631555084 0,000
offline_datapoint_8 1631555084 11454,116
offline_datapoint_22 1631555086 223473664,000
offline_datapoint_1 1631555084 0,000
offline_datapoint_21 1631555086 8751935488,000
offline_datapoint_7 1631555086 9886076928,000
offline_datapoint_6 1631555084 0,130
offline_datapoint_12 1631555084 6,332
offline_datapoint_25 1631555084 2,799
offline_datapoint_13 1631555084 5180,171
offline_datapoint_19 1631555086 0,000
offline_datapoint_0 1631555084 7499,064
offline_datapoint_16 1631555084 598,725
offline_datapoint_29 1631555084 0,640
offline_datapoint_17 1631555084 7,001
offline_datapoint_10 1631555084 99,243
offline_datapoint_30 1631555084 0,000
offline_datapoint_23 1631555084 11459,048
offline_datapoint_4 1631555084 0,006
offline_datapoint_11 1631555089 32628,000
offline_datapoint_5 1631555089 3659,000
offline_datapoint_18 1631555087 58,591
offline_datapoint_27 1631555089 389988352,000
offline_datapoint_14 1631555089 361144320,000
offline_datapoint_3 1631555089 12204969984,000
offline_datapoint_9 1631555089 223543296,000
offline_datapoint_26 1631555089 1380,000
offline_datapoint_20 1631555087 7,339
offline_datapoint_8 1631555087 15263,908
offline_datapoint_22 1631555089 223543296,000
offline_datapoint_1 1631555087 1,668
offline_datapoint_21 1631555089 8750989312,000
offline_datapoint_7 1631555089 9883275264,000
offline_datapoint_6 1631555087 0,065
offline_datapoint_12 1631555087 8,708
offline_datapoint_25 1631555087 3,258
offline_datapoint_13 1631555087 5868,501
offline_datapoint_19 1631555089 0,000
offline_datapoint_0 1631555087 8345,208
offline_datapoint_16 1631555087 752,620
offline_datapoint_29 1631555087 0,465
offline_datapoint_17 1631555087 17,014
offline_datapoint_10 1631555087 99,470
offline_datapoint_30 1631555087 0,000
offline_datapoint_23 1631555087 9848,471
offline_datapoint_4 1631555087 0,005
offline_datapoint_11 1631555092 32628,000
offline_datapoint_5 1631555092 3660,000
offline_datapoint_18 1631555090 58,590
offline_datapoint_27 1631555092 389984256,000
offline_datapoint_14 1631555092 361242624,000
offline_datapoint_3 1631555092 12204847104,000
offline_datapoint_9 1631555092 223649792,000
offline_datapoint_26 1631555092 1384,000
offline_datapoint_20 1631555090 0,332
offline_datapoint_8 1631555090 13573,050
offline_datapoint_22 1631555092 223649792,000
offline_datapoint_1 1631555090 0,332
offline_datapoint_21 1631555092 8750854144,000
offline_datapoint_7 1631555092 9883250688,000
offline_datapoint_6 1631555090 0,130
offline_datapoint_12 1631555090 7,652
offline_datapoint_25 1631555090 2,791
offline_datapoint_13 1631555090 5528,961
offline_datapoint_19 1631555092 0,000
offline_datapoint_0 1631555090 7995,913
offline_datapoint_16 1631555090 670,479
offline_datapoint_29 1631555090 0,364
offline_datapoint_17 1631555090 11,961
offline_datapoint_10 1631555090 99,376
offline_datapoint_30 1631555090 0,000
offline_datapoint_23 1631555090 7850,667
offline_datapoint_4 1631555090 0,004
offline_datapoint_11 1631555095 32628,000
offline_datapoint_5 1631555095 3654,000
offline_datapoint_18 1631555093 58,589
offline_datapoint_27 1631555095 389988352,000
offline_datapoint_14 1631555095 361242624,000
offline_datapoint_3 1631555095 12204642304,000
offline_datapoint_9 1631555095 223424512,000
offline_datapoint_26 1631555095 1390,000
offline_datapoint_20 1631555093 0,000
offline_datapoint_8 1631555093 8142,199
offline_datapoint_22 1631555095 223424512,000
offline_datapoint_1 1631555094 0,000
offline_datapoint_21 1631555096 8750596096,000
offline_datapoint_7 1631555096 9883021312,000
offline_datapoint_6 1631555094 0,000
offline_datapoint_12 1631555094 5,882
offline_datapoint_25 1631555094 2,992
offline_datapoint_13 1631555094 4852,280
offline_datapoint_19 1631555096 0,000
offline_datapoint_0 1631555094 7007,480
offline_datapoint_16 1631555094 459,616
offline_datapoint_29 1631555094 0,346
offline_datapoint_17 1631555094 6,994
offline_datapoint_10 1631555094 99,504
offline_datapoint_30 1631555094 0,666
offline_datapoint_23 1631555094 7241,143
offline_datapoint_4 1631555094 0,003
offline_datapoint_11 1631555098 32628,000
offline_datapoint_5 1631555098 3655,000
offline_datapoint_18 1631555097 58,587
offline_datapoint_27 1631555099 389988352,000
offline_datapoint_14 1631555099 361242624,000
offline_datapoint_3 1631555099 12204236800,000
offline_datapoint_9 1631555099 223866880,000
offline_datapoint_26 1631555099 1390,000
offline_datapoint_20 1631555097 0,666
offline_datapoint_8 1631555097 11313,255
offline_datapoint_22 1631555099 223866880,000
offline_datapoint_1 1631555097 0,666
offline_datapoint_21 1631555099 8750149632,000
offline_datapoint_7 1631555099 9883348992,000
offline_datapoint_6 1631555097 0,130
offline_datapoint_12 1631555097 8,109
offline_datapoint_25 1631555097 3,252
offline_datapoint_13 1631555097 5427,606
offline_datapoint_19 1631555099 0,000
offline_datapoint_0 1631555097 7792,052
offline_datapoint_16 1631555097 636,466
offline_datapoint_29 1631555097 0,350
offline_datapoint_17 1631555097 8,322
offline_datapoint_10 1631555097 99,300
offline_datapoint_30 1631555097 0,000
offline_datapoint_23 1631555097 28098,560
offline_datapoint_4 1631555097 0,004
offline_datapoint_11 1631555101 32628,000
offline_datapoint_5 1631555101 3643,000
offline_datapoint_18 1631555100 58,688
offline_datapoint_27 1631555102 389988352,000
offline_datapoint_14 1631555102 361242624,000
offline_datapoint_3 1631555102 12225183744,000
offline_datapoint_9 1631555102 223711232,000
offline_datapoint_26 1631555102 1372,000
offline_datapoint_20 1631555100 0,000
offline_datapoint_8 1631555100 10923,166
offline_datapoint_22 1631555102 223711232,000
offline_datapoint_1 1631555100 0,000
offline_datapoint_21 1631555102 8770691072,000
offline_datapoint_7 1631555102 9895145472,000
offline_datapoint_6 1631555100 0,130
offline_datapoint_12 1631555100 6,336
offline_datapoint_25 1631555100 2,996
offline_datapoint_13 1631555100 5216,626
offline_datapoint_19 1631555102 0,000
offline_datapoint_0 1631555100 7500,109
offline_datapoint_16 1631555100 1014,177
offline_datapoint_29 1631555100 0,459
offline_datapoint_17 1631555100 13,674
offline_datapoint_10 1631555100 98,593
offline_datapoint_30 1631555100 0,000
offline_datapoint_23 1631555100 8042,146
offline_datapoint_4 1631555100 0,005
offline_datapoint_11 1631555104 32628,000
offline_datapoint_5 1631555104 3648,000
offline_datapoint_18 1631555103 58,648
offline_datapoint_27 1631555104 389992448,000
offline_datapoint_14 1631555104 361242624,000
offline_datapoint_3 1631555104 12216926208,000
offline_datapoint_9 1631555104 223780864,000
offline_datapoint_26 1631555104 1376,000
offline_datapoint_20 1631555103 5,351
offline_datapoint_8 1631555103 20683,456
offline_datapoint_22 1631555104 223780864,000
offline_datapoint_1 1631555103 0,669
offline_datapoint_21 1631555104 8763195392,000
offline_datapoint_7 1631555104 9890222080,000
offline_datapoint_6 1631555103 0,065
offline_datapoint_12 1631555103 11,628
offline_datapoint_25 1631555103 4,507
offline_datapoint_13 1631555103 6733,962
offline_datapoint_19 1631555104 0,000
offline_datapoint_0 1631555103 9497,308
offline_datapoint_16 1631555103 1076,845
offline_datapoint_29 1631555103 0,320
offline_datapoint_17 1631555103 12,708
offline_datapoint_10 1631555103 99,476
offline_datapoint_30 1631555103 1,338
offline_datapoint_23 1631555103 7410,526
offline_datapoint_4 1631555103 0,003
offline_datapoint_11 1631555107 32628,000
offline_datapoint_5 1631555107 3636,000
offline_datapoint_18 1631555106 58,645
offline_datapoint_27 1631555108 389996544,000
offline_datapoint_14 1631555108 361242624,000
offline_datapoint_3 1631555108 12216258560,000
offline_datapoint_9 1631555108 222965760,000
offline_datapoint_26 1631555108 1374,000
offline_datapoint_20 1631555106 2,657
offline_datapoint_8 1631555106 11329,646
offline_datapoint_22 1631555108 222965760,000
offline_datapoint_1 1631555106 0,332
offline_datapoint_21 1631555108 8763072512,000
offline_datapoint_7 1631555108 9890447360,000
offline_datapoint_6 1631555106 0,000
offline_datapoint_12 1631555106 6,978
offline_datapoint_25 1631555106 3,308
offline_datapoint_13 1631555106 5329,391
offline_datapoint_19 1631555108 0,000
offline_datapoint_0 1631555106 7590,073
offline_datapoint_16 1631555106 644,960
offline_datapoint_29 1631555106 0,419
offline_datapoint_17 1631555106 9,299
offline_datapoint_10 1631555106 99,422
offline_datapoint_30 1631555106 0,000
offline_datapoint_23 1631555106 19419,429
offline_datapoint_4 1631555106 0,004
offline_datapoint_11 1631555110 32628,000
offline_datapoint_5 1631555110 3629,000
offline_datapoint_18 1631555109 58,644
offline_datapoint_27 1631555110 390000640,000
offline_datapoint_14 1631555110 361242624,000
offline_datapoint_3 1631555110 12216152064,000
offline_datapoint_9 1631555110 223256576,000
offline_datapoint_26 1631555110 1384,000
offline_datapoint_20 1631555109 0,335
offline_datapoint_8 1631555109 15279,113
offline_datapoint_22 1631555110 223256576,000
offline_datapoint_1 1631555109 0,335
offline_datapoint_21 1631555110 8763219968,000
offline_datapoint_7 1631555110 9890598912,000
offline_datapoint_6 1631555109 0,131
offline_datapoint_12 1631555109 7,571
offline_datapoint_25 1631555109 3,399
offline_datapoint_13 1631555109 5928,339
offline_datapoint_19 1631555110 0,000
offline_datapoint_0 1631555109 8389,051
offline_datapoint_16 1631555109 717,694
offline_datapoint_29 1631555109 0,157
offline_datapoint_17 1631555109 7,030
offline_datapoint_10 1631555109 99,683
offline_datapoint_30 1631555109 0,000
offline_datapoint_23 1631555109 8508,952
offline_datapoint_4 1631555109 0,002
offline_datapoint_11 1631555113 32628,000
offline_datapoint_5 1631555113 3625,000
offline_datapoint_18 1631555112 58,642
offline_datapoint_27 1631555114 390004736,000
offline_datapoint_14 1631555114 361242624,000
offline_datapoint_3 1631555114 12215603200,000
offline_datapoint_9 1631555114 223080448,000
offline_datapoint_26 1631555114 1381,000
offline_datapoint_20 1631555112 0,000
offline_datapoint_8 1631555112 11343,420
offline_datapoint_22 1631555114 223080448,000
offline_datapoint_1 1631555112 0,000
offline_datapoint_21 1631555114 8762867712,000
offline_datapoint_7 1631555114 9890205696,000
offline_datapoint_6 1631555112 0,194
offline_datapoint_12 1631555112 6,791
offline_datapoint_25 1631555112 2,333
offline_datapoint_13 1631555112 5283,373
offline_datapoint_19 1631555114 0,000
offline_datapoint_0 1631555112 7558,629
offline_datapoint_16 1631555112 624,326
offline_datapoint_29 1631555112 0,196
offline_datapoint_17 1631555112 6,638
offline_datapoint_10 1631555112 99,673
offline_datapoint_30 1631555112 0,000
offline_datapoint_23 1631555112 10188,800
offline_datapoint_4 1631555112 0,002
offline_datapoint_11 1631555116 32628,000
offline_datapoint_5 1631555116 3626,000
offline_datapoint_18 1631555115 58,647
offline_datapoint_27 1631555116 390004736,000
offline_datapoint_14 1631555116 361242624,000
offline_datapoint_3 1631555116 12216680448,000
offline_datapoint_9 1631555116 223154176,000
offline_datapoint_26 1631555116 1384,000
offline_datapoint_20 1631555115 0,000
offline_datapoint_8 1631555115 10510,007
offline_datapoint_22 1631555116 223154176,000
offline_datapoint_1 1631555115 0,000
offline_datapoint_21 1631555116 8762941440,000
offline_datapoint_7 1631555116 9890246656,000
offline_datapoint_6 1631555115 0,065
offline_datapoint_12 1631555115 6,930
offline_datapoint_25 1631555115 3,272
offline_datapoint_13 1631555115 5053,661
offline_datapoint_19 1631555116 0,000
offline_datapoint_0 1631555115 7279,483
offline_datapoint_16 1631555115 526,974
offline_datapoint_29 1631555115 0,229
offline_datapoint_17 1631555115 5,695
offline_datapoint_10 1631555115 99,635
offline_datapoint_30 1631555115 0,000
offline_datapoint_23 1631555115 6535,529
offline_datapoint_4 1631555115 0,002
offline_datapoint_11 1631555119 32624,000
offline_datapoint_5 1631555119 3625,000
offline_datapoint_18 1631555117 58,652
offline_datapoint_27 1631555119 390004736,000
offline_datapoint_14 1631555119 361242624,000
offline_datapoint_3 1631555119 12217675776,000
offline_datapoint_9 1631555119 223088640,000
offline_datapoint_26 1631555119 1383,000
offline_datapoint_20 1631555117 2,661
offline_datapoint_8 1631555117 11477,200
offline_datapoint_22 1631555119 223088640,000
offline_datapoint_1 1631555117 0,333
offline_datapoint_21 1631555119 8762925056,000
offline_datapoint_7 1631555119 9892397056,000
offline_datapoint_6 1631555117 0,195
offline_datapoint_12 1631555117 7,585
offline_datapoint_25 1631555117 3,182
offline_datapoint_13 1631555117 5251,889
offline_datapoint_19 1631555119 0,000
offline_datapoint_0 1631555117 7388,961
offline_datapoint_16 1631555117 651,165
offline_datapoint_29 1631555117 0,230
offline_datapoint_17 1631555117 5,321
offline_datapoint_10 1631555117 99,662
offline_datapoint_30 1631555117 0,000
offline_datapoint_23 1631555117 22912,000
offline_datapoint_4 1631555117 0,002
offline_datapoint_11 1631555122 32624,000
offline_datapoint_5 1631555122 3623,000
offline_datapoint_18 1631555120 58,647
offline_datapoint_27 1631555122 390000640,000
offline_datapoint_14 1631555122 361242624,000
offline_datapoint_3 1631555122 12216774656,000
offline_datapoint_9 1631555122 222789632,000
offline_datapoint_26 1631555122 1374,000
offline_datapoint_20 1631555120 5,346
offline_datapoint_8 1631555120 15246,636
offline_datapoint_22 1631555122 222789632,000
offline_datapoint_1 1631555120 0,668
offline_datapoint_21 1631555122 8763412480,000
offline_datapoint_7 1631555122 9892925440,000
offline_datapoint_6 1631555120 0,065
offline_datapoint_12 1631555120 7,652
offline_datapoint_25 1631555120 3,394
offline_datapoint_13 1631555120 5820,143
offline_datapoint_19 1631555122 0,000
offline_datapoint_0 1631555120 8265,137
offline_datapoint_16 1631555120 769,782
offline_datapoint_29 1631555120 0,472
offline_datapoint_17 1631555120 10,357
offline_datapoint_10 1631555120 99,252
offline_datapoint_30 1631555120 0,668
offline_datapoint_23 1631555120 24691,613
offline_datapoint_4 1631555120 0,005
offline_datapoint_11 1631555125 32624,000
offline_datapoint_5 1631555125 3623,000
offline_datapoint_18 1631555123 58,643
offline_datapoint_27 1631555125 390012928,000
offline_datapoint_14 1631555125 361242624,000
offline_datapoint_3 1631555125 12215943168,000
offline_datapoint_9 1631555125 222801920,000
offline_datapoint_26 1631555125 1383,000
offline_datapoint_20 1631555123 5,655
offline_datapoint_8 1631555123 5792,100
